Names,URLs,Prices,Ratings,ASIN
Louis Caron 30 Ltrs Laptop Backpack ( LCB_010 _ Multicolored )  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjUzMTA4MzM5MjMxNTk4OjE2OTI3MzEzMzQ6c3BfYXRmX25leHQ6MzAwMDI5MDE0NzkzMjMyOjowOjo&url=%2FLouis-Caron-Waterproof-Polyster-Backpack%2Fdp%2FB07QDSXPWQ%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dbags%26qid%3D1692731334%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹1,999",3.9,B07QDSXPWQ
Lavie Sport Chairman Backpack with Laptop Sleeve | Premium Leatherette Business Backpack for Men & Women | Durable Office Bag for Notebook/MacBook  ,https://www.amazon.in//Lavie-Sport-Chairman-Compatible-compartments/dp/B09YCSCRBW/ref=sr_1_51?keywords=bags&qid=1692731334&sr=8-51,₹849,3.9,B09YCSCRBW
"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)  ",https://www.amazon.in//TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_52?keywords=bags&qid=1692731334&sr=8-52,₹599,3.6,B0BYB631NR
"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)  ",https://www.amazon.in//Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_53?keywords=bags&qid=1692731334&sr=8-53,₹609,3.8,B09B26MB5M
NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag (Black)  ,https://www.amazon.in//Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_54?keywords=bags&qid=1692731334&sr=8-54,₹459,4.2,B07222KX3S
NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit  ,https://www.amazon.in//Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_55?keywords=bags&qid=1692731334&sr=8-55,₹499,4.2,B071KNXQ7Y
"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls  ",https://www.amazon.in//Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR/ref=sr_1_56?keywords=bags&qid=1692731334&sr=8-56,"₹1,155",4.0,B07QFF2RZR
"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)  ",https://www.amazon.in//Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_57?keywords=bags&qid=1692731334&sr=8-57,"₹1,399",4.2,B0B3JBYZ8C
Gear Triumph Summer Print 26L Water Resistant Backpack with Rain Cover/School Bag/College Bag/Daypack/Casual Backack for Girls/Women (Blue-Beige)  ,https://www.amazon.in//Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_58?keywords=bags&qid=1692731334&sr=8-58,₹727,4.2,B00VWM11HQ
"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjUzMTA4MzM5MjMxNTk4OjE2OTI3MzEzMzQ6c3BfbXRmOjIwMTEyMDk2MzE3NTk4OjowOjo&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dbags%26qid%3D1692731334%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹2,300",4.2,B0BSH4H4DB
"m Phil Laptop Backpack, Separate Compartment to Keep Files & Folders || College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjUzMTA4MzM5MjMxNTk4OjE2OTI3MzEzMzQ6c3BfbXRmOjMwMDAzNjc3NDk4OTIzMjo6MDo6&url=%2FPhil-Backpack-Separate-Compartment-Multipurpose%2Fdp%2FB0CFJMGZJK%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dbags%26qid%3D1692731334%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,₹759,,B0CFJMGZJK
"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)  ",https://www.amazon.in//Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_61?keywords=bags&qid=1692731334&sr=8-61,₹959,3.7,B09B2581S9
NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel  ,https://www.amazon.in//Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_62?keywords=bags&qid=1692731334&sr=8-62,₹229,4.0,B07NLB6FRS
ADISA Women's Girls Party Sling Bag Crossbody  ,https://www.amazon.in//ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_63?keywords=bags&qid=1692731334&sr=8-63,₹394,4.0,B0B2WBJ2H8
Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover  ,https://www.amazon.in//Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_64?keywords=bags&qid=1692731334&sr=8-64,₹849,3.9,B0BHX7GY16
Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men  ,https://www.amazon.in//Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_65?keywords=bags&qid=1692731334&sr=8-65,"₹5,699",4.4,B0B6FNPN76
Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK)  ,https://www.amazon.in//Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=sr_1_66?keywords=bags&qid=1692731334&sr=8-66,₹709,4.0,B09B28M2RN
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years)  ,https://www.amazon.in//DZert-Panda-School-Backpacks-Cartoon/dp/B07WSBV3BN/ref=sr_1_67?keywords=bags&qid=1692731334&sr=8-67,₹249,3.7,B07WSBV3BN
Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black)  ,https://www.amazon.in//Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_68?keywords=bags&qid=1692731334&sr=8-68,"₹1,115",4.3,B075MK4TXP
HEROZ Hacker 50 litres Large Size Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue)  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjUzMTA4MzM5MjMxNTk4OjE2OTI3MzEzMzQ6c3BfYnRmOjIwMTIzNDg0NTE4Mjk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N3DCTM%2Fref%3Dsr_1_69_sspa%3Fkeywords%3Dbags%26qid%3D1692731334%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹1,599",4.2,B083N3DCTM
"Capriff Men's 35 L Casual Waterproof Laptop Backpack with Rain Cover & Adjustable Strap with 2 Compartment, Teal  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNjUzMTA4MzM5MjMxNTk4OjE2OTI3MzEzMzQ6c3BfYnRmOjMwMDAzNzQ0MDU2OTEzMjo6MDo6&url=%2FCapriff-Waterproof-Backpack-Adjustable-Compartment%2Fdp%2FB09YRT2F7Q%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dbags%26qid%3D1692731334%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,₹699,3.8,B09YRT2F7Q
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1ODAwNjM3NjYzNjIwNTk4OjE2OTI3MzEzNTA6c3BfYXRmX25leHQ6MjAxMDU0NTE4NTE1OTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dbags%26qid%3D1692731350%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹1,800",4.4,B0BR1D4SL1
"WALKENT Stylish & Durable 15.6"" Laptop Bag | Anti-Theft Pocket | Waterproof Fabric & Zipper | Side Bottle Pocket | 2 Compartment | For Men & Women  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1ODAwNjM3NjYzNjIwNTk4OjE2OTI3MzEzNTA6c3BfYXRmX25leHQ6MzAwMDM1NzIyMjEwNTMyOjowOjo&url=%2FWALKENT-Stylish-Anti-Theft-Waterproof-Compartment%2Fdp%2FB0CFJSK6C7%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dbags%26qid%3D1692731350%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹2,990",,B0CFJSK6C7
"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)  ",https://www.amazon.in//Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_67?keywords=bags&qid=1692731350&sr=8-67,"₹1,109",3.8,B09B27S9SG
"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)  ",https://www.amazon.in//Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_68?keywords=bags&qid=1692731350&sr=8-68,₹398,4.1,B088XG77KN
Wildcraft 29.5 Ltrs Green Casual Backpack (11650-Green)  ,https://www.amazon.in//Wildcraft-Green-Casual-Backpack-11650-Green/dp/B079DV66TY/ref=sr_1_69?keywords=bags&qid=1692731350&sr=8-69,₹994,4.1,B079DV66TY
"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags  ",https://www.amazon.in//WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB/ref=sr_1_70?keywords=bags&qid=1692731350&sr=8-70,₹599,4.1,B09QL81ZHB
Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex LaptopBackpack- Navy  ,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_71?keywords=bags&qid=1692731350&sr=8-71,₹979,4.4,B07G4HH78P
F Gear String 11 Ltrs Nylon Black Gym Bag  ,https://www.amazon.in//F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_72?keywords=bags&qid=1692731350&sr=8-72,₹190,4.0,B07PC28YQ9
"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port  ",https://www.amazon.in//Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_73?keywords=bags&qid=1692731350&sr=8-73,₹479,3.9,B07MXM5M99
Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,https://www.amazon.in//Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_74?keywords=bags&qid=1692731350&sr=8-74,₹819,3.9,B08YZ8FFBZ
"EUME Ease - 31L Premium Laptop Bag for Men, Black | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook | Travel Bag | Business Bag |Office Bag for Men & Women  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1ODAwNjM3NjYzNjIwNTk4OjE2OTI3MzEzNTA6c3BfbXRmOjMwMDAyNDk5ODI1NzczMjo6MDo6&url=%2FEUME-Ease-Built-Anti-Theft-Up%2Fdp%2FB07NZBG7YX%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dbags%26qid%3D1692731350%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹5,599",3.8,B07NZBG7YX
SAMRAT CYCLE MART | Backpack Laptop Bag Padded Inside Three Main Pockets Large Capacity Padded Shoulder Strap  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1ODAwNjM3NjYzNjIwNTk4OjE2OTI3MzEzNTA6c3BfbXRmOjMwMDAzNjc3NDk4OTczMjo6MDo6&url=%2FSAMRAT-Backpack-Pockets-Capacity-Shoulder%2Fdp%2FB0CCYLL22K%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dbags%26qid%3D1692731350%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,₹750,,B0CCYLL22K
ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women  ,https://www.amazon.in//ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=sr_1_77?keywords=bags&qid=1692731350&sr=8-77,₹499,3.9,B07MXL986B
LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack  ,https://www.amazon.in//LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_78?keywords=bags&qid=1692731350&sr=8-78,₹439,3.7,B0BZW8KW18
"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags  ",https://www.amazon.in//WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_79?keywords=bags&qid=1692731350&sr=8-79,₹599,4.1,B09QL66G55
DEIN KLEIDER Men's Nylon Messenger Bag  ,https://www.amazon.in//Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_80?keywords=bags&qid=1692731350&sr=8-80,₹349,4.0,B084ZHP97M
AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Black)  ,https://www.amazon.in//AmazonBasics-Mini-Backpack-Outdoor-Black/dp/B0BRKFXT9Z/ref=sr_1_81?keywords=bags&qid=1692731350&sr=8-81,₹279,3.7,B0BRKFXT9Z
"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue  ",https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_82?keywords=bags&qid=1692731350&sr=8-82,₹448,4.3,B07K8KLB3P
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ",https://www.amazon.in//Uppercase-Professional-Backpack-Resistant-Sustainable/dp/B0BWNBQXDZ/ref=sr_1_83?keywords=bags&qid=1692731350&sr=8-83,"₹1,800",4.4,B0BWNBQXDZ
"Bennett Casual Laptop Bag School Bags for Boys Girls 15.6-inch, 25 LTR Office & College bags for Mens Water Repellent Backpack for Men & Women (GREY)  ",https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_84?keywords=bags&qid=1692731350&sr=8-84,₹512,3.9,B09WZKHSDR
Denim Multiorganizer Backpack Compatible with 15.6 inch laptop  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1ODAwNjM3NjYzNjIwNTk4OjE2OTI3MzEzNTA6c3BfYnRmOjMwMDAzOTM4NTgxOTIzMjo6MDo6&url=%2FDenim-Multiorganizer-Backpack-Compatible-laptop%2Fdp%2FB0BVK989RZ%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dbags%26qid%3D1692731350%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,₹485,3.4,B0BVK989RZ
Veneer Synthetic Leather 30 Litre Casual 15.6 Inch Laptop Shoulder Business Travel Backpack for Unisex  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1ODAwNjM3NjYzNjIwNTk4OjE2OTI3MzEzNTA6c3BfYnRmOjIwMTY2ODA2ODMyODk4OjowOjo&url=%2FVeneer-Synthetic-Shoulder-Business-Backpack%2Fdp%2FB0C594SZQ7%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dbags%26qid%3D1692731350%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹1,774",,B0C594SZQ7
"UPPERCASE Sigma Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzUzNTAxODE1OTE3NTk4OjE2OTI3MzEzNjE6c3BfYXRmX25leHQ6MjAxMTgzNjI2ODYwOTg6OjA6Og&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BTYTY8GG%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dbags%26qid%3D1692731361%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹2,100",4.7,B0BTYTY8GG
"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzUzNTAxODE1OTE3NTk4OjE2OTI3MzEzNjE6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dbags%26qid%3D1692731361%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"₹1,600",4.0,B0B69M182Q
Gear Classic 20L Small Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Tan-Black  ,https://www.amazon.in//Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_83?keywords=bags&qid=1692731361&sr=8-83,₹979,4.4,B07G4CYC74
Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack  ,https://www.amazon.in//Fur-Jaden-Camping-Rucksack-Backpack/dp/B07PMWMN19/ref=sr_1_84?keywords=bags&qid=1692731361&sr=8-84,₹249,3.6,B07PMWMN19
Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange)  ,https://www.amazon.in//Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ/ref=sr_1_85?keywords=bags&qid=1692731361&sr=8-85,₹799,4.3,B0BWWD1QQQ
Gear Casual Backpack  ,https://www.amazon.in//Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_86?keywords=bags&qid=1692731361&sr=8-86,₹399,3.8,B0757MBSS6
Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets  ,https://www.amazon.in//Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_87?keywords=bags&qid=1692731361&sr=8-87,₹649,3.6,B0C6N3MYL2
"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)  ",https://www.amazon.in//Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_88?keywords=bags&qid=1692731361&sr=8-88,₹609,3.8,B09B277CR5
Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty)  ,https://www.amazon.in//BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_89?keywords=bags&qid=1692731361&sr=8-89,₹512,4.0,B09CV24TMK
"Genie Miami Laptop Backpack for Women,Tuition bag, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College  ",https://www.amazon.in//Genie-Miami-litres-Casual-Backpack/dp/B07SRGGGNC/ref=sr_1_90?keywords=bags&qid=1692731361&sr=8-90,₹803,4.2,B07SRGGGNC
"WALKENT Stylish & Durable 15.6"" Laptop Bag | Anti-Theft Lock & Pocket | Waterproof | Side Bottle Pocket | 2 Compartment | Men & Women | Office & College  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzUzNTAxODE1OTE3NTk4OjE2OTI3MzEzNjE6c3BfbXRmOjMwMDAzNTcyODEwMTczMjo6MDo6&url=%2FWALKENT-Stylish-Anti-Theft-Waterproof-Compartment%2Fdp%2FB0CFLF6HMS%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dbags%26qid%3D1692731361%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹1,490",,B0CFLF6HMS
Aristocrat Hi Space 40L Unisex Wine Laptop Bags  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzUzNTAxODE1OTE3NTk4OjE2OTI3MzEzNjE6c3BfbXRmOjMwMDAwODAyMDU4OTczMjo6MDo6&url=%2FAristocrat-Space-Unisex-Wine-Laptop%2Fdp%2FB0B5YGJQSV%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dbags%26qid%3D1692731361%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹1,051",4.1,B0B5YGJQSV
Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack  ,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_93?keywords=bags&qid=1692731361&sr=8-93,₹979,4.3,B07G4F3758
"FUR JADEN 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port  ",https://www.amazon.in//Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_94?keywords=bags&qid=1692731361&sr=8-94,₹479,3.9,B07J46KLFP
INOVERA (LABEL) Women Handbags Shoulder Hobo Bag Purse With Long Strap  ,https://www.amazon.in//Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_95?keywords=bags&qid=1692731361&sr=8-95,"₹1,299",4.1,B08CMQD4BC
"ASUS TUF Gaming VP5700 46.14 cm Backpack (Black), with Water Repellent Fabric, Suitable for up to 43.18 cm Laptop  ",https://www.amazon.in//ASUS-VP5700-Backpack-Repellent-Suitable/dp/B093HGZMHV/ref=sr_1_96?keywords=bags&qid=1692731361&sr=8-96,"₹1,199",4.4,B093HGZMHV
"HP Lightweight 200 15.6-inch Laptop Backpack with Padded Shoulder Straps, Green  ",https://www.amazon.in//HP-Lightweight-200-Green-Backpack/dp/B08CY1XYFL/ref=sr_1_97?keywords=bags&qid=1692731361&sr=8-97,"₹1,499",4.3,B08CY1XYFL
"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.  ",https://www.amazon.in//Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2GPWJ/ref=sr_1_98?keywords=bags&qid=1692731361&sr=8-98,₹399,4.0,B0C2D2GPWJ
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey)  ,https://www.amazon.in//Half-Moon-Waterproof-Backpack-Grey/dp/B09688CSCZ/ref=sr_1_99?keywords=bags&qid=1692731361&sr=8-99,₹698,3.9,B09688CSCZ
Aristocrat 45 Ltrs Black Rucksack  ,https://www.amazon.in//Aristocrat-Ltrs-Black-Rucksack-Duro/dp/B07VB76WL9/ref=sr_1_100?keywords=bags&qid=1692731361&sr=8-100,"₹1,500",4.0,B07VB76WL9
Husker Nylon GUFF Business Travel Backpack Laptop Bag with USB Port (Black)  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzUzNTAxODE1OTE3NTk4OjE2OTI3MzEzNjE6c3BfYnRmOjIwMDcxODc2MTg0NDk4OjowOjo&url=%2FHusker-Business-Travel-Backpack-Laptop%2Fdp%2FB07V4RTGPL%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dbags%26qid%3D1692731361%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹2,499",4.7,B07V4RTGPL
"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover  ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4NzUzNTAxODE1OTE3NTk4OjE2OTI3MzEzNjE6c3BfYnRmOjIwMTY0Njg2ODY4NTk4OjowOjo&url=%2FSPENZ-BAGS-Backpack-Raincover-Baby-Pink%2Fdp%2FB0C3RNFHHV%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dbags%26qid%3D1692731361%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,₹845,4.0,B0C3RNFHHV
Heavy Backpck Laptop Bag GIS_003  ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MTcyMDA5ODU3MjE5NTk4OjE2OTI3MzEzNzI6c3BfYXRmX25leHQ6MjAxNTU5Njg3NjQ3OTg6OjA6Og&url=%2FHeavy-Backpck-Laptop-Bag-GIS_003%2Fdp%2FB0BZ446D7L%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dbags%26qid%3D1692731372%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,₹585,,B0BZ446D7L
